"state","year","std_score","initiative","init_sigs","std_population","std_citideology","unified","std_income","std_legp_squire","duration","durationsq","durationcb","year_1993","year_1994","year_1995","year_1996","year_1997","year_1998","year_1999","year_2000","year_2001","year_2002","year_2003","year_2004","year_2005","year_2006","year_2007","year_2008","year_2009","year_2010","year_2011","event","billnum","year_2012","year_2013","year_","year_1991","year_1992"
"OK",1998,-0.488436698913574,1,11.5,-0.280004411935806,-1.62541079521179,0,-0.106732569634914,-0.0650916770100594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"contr_eq",0,0,0,0,0
"OR",1998,-0.488436698913574,1,7,-0.289922684431076,0.378911107778549,0,0.576344609260559,-0.352522850036621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"contr_eq",0,0,0,0,0
"PA",1998,-0.488436698913574,0,0,1.38237607479095,0.539322853088379,1,0.794736325740814,0.715078711509705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"contr_eq",0,0,0,0,0
"RI",1998,-0.488436698913574,0,0,-0.726423263549805,1.83139896392822,0,0.803175985813141,-0.681015610694885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"contr_eq",0,0,0,0,0
"SC",1998,-0.488436698913574,0,0,-0.183343142271042,-0.405601471662521,0,0.0117641463875771,-0.500344514846802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"contr_eq",0,0,0,0,0
"SD",1998,-0.488436698913574,1,7.5,-0.780033469200134,-0.220309004187584,1,0.28527045249939,-1.07520699501038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"contr_eq",0,0,0,0,0
"TN",1998,-0.488436698913574,0,0,0.127078339457512,-0.447489798069,0,0.440280318260193,-0.648166358470917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"contr_eq",0,0,0,0,0
"TX",1998,-0.488436698913574,0,0,2.87013721466064,-0.394702792167664,0,0.471971362829208,0.15664105117321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"contr_eq",0,0,0,0,0
"UT",1998,-0.488436698913574,1,10,-0.51303231716156,-0.957366406917572,1,-0.0591959953308105,-1.05878233909607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"contr_eq",0,0,0,0,0
"VT",1998,-0.488436698913574,0,0,-0.807420253753662,1.65137732028961,1,0.452853292226791,-0.648166358470917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"contr_eq",0,0,0,0,0
"VA",1998,-0.488436698913574,0,0,0.377338260412216,-0.248827964067459,0,1.06049239635468,-0.377159714698792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"contr_eq",0,0,0,0,0
"WA",1998,-0.488436698913574,1,8,0.164595901966095,0.319512575864792,0,1.14919257164001,0.0170315690338612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"contr_eq",0,0,0,0,0
"WV",1998,-0.488436698913574,0,0,-0.578913033008575,1.4887866973877,0,-0.418474704027176,-0.65637868642807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"contr_eq",0,0,0,0,0
"WI",1998,-0.488436698913574,0,0,0.0758607909083366,0.433214575052261,0,0.71240895986557,2.16044688224792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"contr_eq",0,0,0,0,0
"WY",1998,-0.488436698913574,1,15,-0.828035116195679,-1.14890718460083,1,0.459915012121201,-1.14090549945831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"contr_eq",0,0,0,0,0
"AL",1999,-0.301291078329086,0,0,-0.0872713997960091,-0.233835816383362,1,0.04274046048522,-1.05878233909607,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"contr_eq",0,0,0,0,0
"AZ",1999,-0.178926631808281,1,12.5,0.0243657026439905,-0.464864820241928,1,0.290621072053909,-0.0897285640239716,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"contr_eq",0,0,0,0,0
"CA",1999,0.0401190482079983,1,6.5,5.37893104553223,0.589079320430756,1,1.24709236621857,3.08022665977478,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"contr_eq",0,0,0,0,0
"DE",1999,1.05487370491028,0,0,-0.774592995643616,0.628164052963257,0,1.13739132881165,-0.368947505950928,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"contr_eq",0,0,0,0,0
"ID",1999,-0.327491462230682,1,6,-0.680443406105042,-1.38863623142242,1,0.0781280249357224,-0.705652594566345,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"contr_eq",0,0,0,0,0
"IL",1999,-0.488436698913574,1,2,1,0.419380277395248,0,1,0.329099744558334,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"contr_eq",0,0,0,0,0
"KY",1999,0.178200364112854,0,0,-0.16476121544838,-1.32414281368256,1,-0.00157812237739563,-0.894535958766937,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"contr_eq",0,0,0,0,0
"LA",1999,-0.319465339183807,0,0,-0.0815041586756706,-0.884703814983368,0,-0.144138768315315,-0.426433742046356,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"contr_eq",0,0,0,0,0
"MD",1999,-0.488436698913574,0,0,0.0583337843418121,1,1,1,-0.0568793378770351,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"contr_eq",0,0,0,0,0
"MI",1999,1.25751745700836,1,9,0.940749049186707,0.24157951772213,1,0.867099106311798,2.62854909896851,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"contr_eq",0,0,0,0,0
"MO",1999,0.01167559530586,1,4.32999992370605,0.125555753707886,0.00361085869371891,1,0.5290647149086,0.0170315690338612,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"contr_eq",0,0,0,0,0
"NE",1999,0.118903800845146,1,8.5,-0.59975653886795,-0.864362359046936,0,0.718640446662903,-0.196488693356514,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"contr_eq",0,0,0,0,0
"NV",1999,-0.279416918754578,1,10,-0.556515514850616,0.618750870227814,0,1.08919703960419,-0.286824256181717,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"contr_eq",0,0,0,0,0
"NH",1999,0.600081741809845,0,0,-0.690533757209778,-0.766485273838043,0,1.3401106595993,-1.32978880405426,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"contr_eq",0,0,0,0,0
"NJ",1999,0.733554899692535,0,0,0.651630103588104,1.26110231876373,1,2.1331262588501,1.01893448829651,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"contr_eq",0,0,0,0,0
"NM",1999,-0.426054835319519,0,0,-0.580328404903412,0.213224619626999,0,-0.25181782245636,-1.17375481128693,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"contr_eq",0,0,0,0,0
"NY",1999,0.507890939712524,0,0,2.63042020797729,1.40231990814209,0,1.685054063797,2.62033677101135,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"contr_eq",0,0,0,0,0
"NC",1999,0.0225005503743887,0,0,0.57448947429657,0.229186862707138,1,0.539512634277344,-0.385372072458267,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"contr_eq",0,0,0,0,0
"OH",1999,1.10714101791382,1,8,1.21121692657471,0.244607493281364,1,0.671962440013885,0.977872967720032,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"contr_eq",0,0,0,0,0
"OK",1999,-0.304709255695343,1,11.5,-0.273995906114578,-1.40543699264526,0,-0.0784192234277725,-0.0650916770100594,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"contr_eq",0,0,0,0,0
"OR",1999,-0.0950149968266487,1,7,-0.282120436429977,0.676614701747894,0,0.622925698757172,-0.352522850036621,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"contr_eq",0,0,0,0,0
"PA",1999,0.957966506481171,0,0,1.38578581809998,0.437438488006592,1,0.886646330356598,0.715078711509705,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"contr_eq",0,0,0,0,0
"SC",1999,-0.362205147743225,0,0,-0.172916784882545,0.366230607032776,0,0.0762742832303047,-0.500344514846802,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"contr_eq",0,0,0,0,0
"TX",1999,-0.35837996006012,0,0,2.94548344612122,-0.388492971658707,0,0.536647915840149,0.15664105117321,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"contr_eq",0,0,0,0,0
"VA",1999,0.474483519792557,0,0,0.396002531051636,-0.170586436986923,0,1.21608650684357,-0.377159714698792,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"contr_eq",0,0,0,0,0
"WA",1999,0.078271821141243,1,8,0.178323328495026,-0.048772756010294,0,1.31685626506805,0.0170315690338612,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"contr_eq",0,0,0,0,0
"AZ",2000,2.03922891616821,1,12.5,0.0500828810036182,-0.457429230213165,1,0.408997982740402,0.296250402927399,2,4,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"contr_eq",0,0,0,0,0
"DE",2000,4.80291318893433,0,0,-0.772452533245087,-0.208264589309692,0,1.31480073928833,-0.393584400415421,2,4,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"contr_eq",0,0,0,0,0
"ID",2000,1.22831237316132,1,6,-0.67597633600235,-1.85048544406891,1,0.197872251272202,-0.475707650184631,2,4,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"contr_eq",0,0,0,0,0
"KY",2000,2.11462235450745,0,0,-0.158937931060791,-1.99848759174347,0,0.148310646414757,-0.393584400415421,2,4,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"contr_eq",0,0,0,0,0
"LA",2000,2.17286229133606,0,0,-0.0794217810034752,-1.45071947574615,0,-0.0773250237107277,-0.549618542194366,2,4,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"contr_eq",0,0,0,0,0
"MD",2000,-0.488436698913574,0,0,0.0583337843418121,1,1,1,-0.0568793378770351,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"contr_eq",0,0,0,0,0
"NM",2000,2.06922006607056,0,0,-0.577860951423645,-0.342518031597137,0,-0.0988451614975929,-0.713864922523499,2,4,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"contr_eq",0,0,0,0,0
"NY",2000,2.42390561103821,0,0,2.65280747413635,0.805526196956635,0,1.83959949016571,2.3411180973053,2,4,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"contr_eq",0,0,0,0,0
"NC",2000,0.0225005503743887,0,0,0.57448947429657,-0.181277975440025,0,0.467148661613464,-0.385372072458267,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"contr_eq",0,0,0,0,0
"OK",2000,1.23860108852386,1,11.5,-0.270758181810379,-1.54697620868683,0,0.12336677312851,-0.0733038857579231,2,4,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"contr_eq",0,0,0,0,0
"OR",2000,2.12245273590088,1,7,-0.27539473772049,0.292451620101929,0,0.78804612159729,-0.303248941898346,2,4,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"contr_eq",0,0,0,0,0
"WA",2000,2.08064222335815,1,8,0.191100403666496,-0.548261284828186,0,1.44082427024841,0.00881923269480467,2,4,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"contr_eq",0,0,0,0,0
"AZ",2001,-0.127341613173485,1,12.5,0.0713111162185669,-0.295266658067703,0,0.394957453012466,0.296250402927399,3,9,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"contr_eq",0,0,0,0,0
"DE",2001,-0.488436698913574,0,0,-0.774592995643616,-0.208264589309692,0,1.06583166122437,-0.368947505950928,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"contr_eq",0,0,0,0,0
"ID",2001,0.048047412186861,1,6,-0.672115445137024,-1.58514010906219,1,0.213451087474823,-0.475707650184631,3,9,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"contr_eq",0,0,0,0,0
"MD",2001,-0.488436698913574,0,0,0.0583337843418121,1,1,1,-0.0568793378770351,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"contr_eq",0,0,0,0,0
"OK",2001,0.319963961839676,1,11.5,-0.268363475799561,-0.954242050647736,0,0.292235851287842,-0.0733038857579231,3,9,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"contr_eq",0,0,0,0,0
"OR",2001,0.191109821200371,1,7,-0.268206089735031,0.965483427047729,0,0.731338381767273,-0.303248941898346,3,9,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"contr_eq",0,0,0,0,0
"DE",2002,4.80291318893433,0,0,-0.772452533245087,-0.208264589309692,0,1.13739132881165,-0.368947505950928,0,4,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"contr_eq",0,0,0,0,0
"OR",2002,1.83632779121399,1,7,-0.259652614593506,0.869669914245605,0,0.653326570987701,-0.303248941898346,4,16,64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"contr_eq",0,0,0,0,0
"AL",1990,-0.488436698913574,0,0,-0.158743500709534,-0.854292452335358,0,-0.521881818771362,-1.05878233909607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"corporateeff_yearadopted",0,0,0,0,0
"AK",1990,-0.488436698913574,1,10,-0.816281914710999,0.457065522670746,0,0.990936398506165,0.296250402927399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"corporateeff_yearadopted",0,0,0,0,0
"AZ",1990,-0.488436698913574,1,12.5,-0.227558940649033,-0.555384635925293,0,-0.224602326750755,-0.0897285640239716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"corporateeff_yearadopted",0,0,0,0,0
"AR",1990,-0.488436698913574,1,9,-0.477186650037766,-0.401123762130737,1,-0.776416897773743,-0.754926443099976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"corporateeff_yearadopted",0,0,0,0,0
"CA",1990,-0.488436698913574,1,6.5,4.71332120895386,0.365884035825729,0,0.696878612041473,3.08022665977478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"corporateeff_yearadopted",0,0,0,0,0
"CO",1990,-0.488436698913574,1,5,-0.298352777957916,-0.217189431190491,0,0.292415082454681,-0.196488693356514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"corporateeff_yearadopted",0,0,0,0,0
"CT",1990,-0.488436698913574,0,0,-0.301295816898346,1.20305454730988,1,1.75454115867615,-0.1472148001194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"corporateeff_yearadopted",0,0,0,0,0
"DE",1990,-0.488436698913574,0,0,-0.794416964054108,0.600841999053955,0,0.700530290603638,-0.368947505950928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"corporateeff_yearadopted",0,0,0,0,0
"FL",1990,-0.488436698913574,1,8,1.5304844379425,-0.354873269796371,0,0.366520345211029,0.435859858989716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"corporateeff_yearadopted",0,0,0,0,0
"GA",1990,-0.488436698913574,0,0,0.304318577051163,-0.605717480182648,1,-0.109255947172642,-0.73028951883316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"corporateeff_yearadopted",0,0,0,0,0
"HI",1990,-0.488436698913574,0,0,-0.710940659046173,1.51621341705322,1,0.889337062835693,0.460496872663498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"corporateeff_yearadopted",0,0,0,0,0
"ID",1990,-0.488436698913574,1,10,-0.729952991008759,-1.5932936668396,0,-0.491380661725998,-0.705652594566345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"corporateeff_yearadopted",0,0,0,0,0
"IL",1990,-0.488436698913574,1,8,1.23337996006012,0.240286037325859,0,0.595064640045166,0.329099744558334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"corporateeff_yearadopted",0,0,0,0,0
"IN",1990,-0.488436698913574,0,0,0.124775387346745,-0.228584036231041,0,-0.121284559369087,-0.738501846790314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"corporateeff_yearadopted",0,0,0,0,0
"IA",1990,-0.488436698913574,0,0,-0.397375643253326,0.147399663925171,0,-0.130091518163681,-0.262187272310257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"corporateeff_yearadopted",0,0,0,0,0
"KS",1990,-0.488436698913574,0,0,-0.45372599363327,-0.620146691799164,1,0.0335842035710812,-0.713864922523499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"corporateeff_yearadopted",0,0,0,0,0
"KY",1990,-0.488436698913574,0,0,-0.225687742233276,-0.528179526329041,1,-0.577514231204987,-0.894535958766937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"corporateeff_yearadopted",0,0,0,0,0
"LA",1990,-0.488436698913574,0,0,-0.126498639583588,-1.10525321960449,1,-0.649901151657104,-0.426433742046356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"corporateeff_yearadopted",0,0,0,0,0
"ME",1990,-0.488436698913574,1,10,-0.68870884180069,0.716637372970581,0,-0.143623679876328,-0.804200410842896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"corporateeff_yearadopted",0,0,0,0,0
"MD",1990,-0.488436698913574,0,0,-0.0177656542509794,0.90830796957016,1,1.03496968746185,-0.0568793378770351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"corporateeff_yearadopted",0,0,0,0,0
"MA",1990,-0.488436698913574,1,3.25,0.212184980511665,2.52543830871582,1,1.03754734992981,1.11748230457306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"corporateeff_yearadopted",0,0,0,0,0
"MI",1990,-0.488436698913574,1,9,0.830594658851624,0.911239147186279,0,0.15021924674511,2.62854909896851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"corporateeff_yearadopted",0,0,0,0,0
"MN",1990,-0.488436698913574,0,0,-0.0948464795947075,0.668505609035492,1,0.33193776011467,-0.139002457261086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"corporateeff_yearadopted",0,0,0,0,0
"MS",1990,-0.488436698913574,1,12,-0.435382872819901,-0.903600037097931,1,-1.06574892997742,-0.566043078899384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"corporateeff_yearadopted",0,0,0,0,0
"MO",1990,-0.488436698913574,1,4.32999992370605,0.0441208221018314,0.217128247022629,0,-0.0763920545578003,0.0170315690338612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"corporateeff_yearadopted",0,0,0,0,0
"MT",1990,-0.488436698913574,1,7.5,-0.769851744174957,-0.559877991676331,0,-0.583528697490692,-1.00950837135315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"corporateeff_yearadopted",0,0,0,0,0
"NE",1990,-0.488436698913574,1,8.5,-0.622905254364014,-0.771854281425476,0,0.0475461147725582,-0.196488693356514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"corporateeff_yearadopted",0,0,0,0,0
"NV",1990,-0.488436698913574,1,10,-0.690781772136688,-0.642226457595825,0,0.478215038776398,-0.286824256181717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"corporateeff_yearadopted",0,0,0,0,0
"NH",1990,-0.488436698913574,0,0,-0.711148798465729,-0.487785428762436,1,0.526114642620087,-1.32978880405426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"corporateeff_yearadopted",0,0,0,0,0
"NJ",1990,-0.488436698913574,0,0,0.539438843727112,0.722122371196747,1,1.40656936168671,1.01893448829651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"corporateeff_yearadopted",0,0,0,0,0
"NM",1990,-0.488436698913574,0,0,-0.634203910827637,-0.224184468388557,0,-0.668588519096375,-1.17375481128693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"corporateeff_yearadopted",0,0,0,0,0
"NY",1990,-0.488436698913574,0,0,2.46833920478821,1.4675030708313,0,1.23387241363525,2.62033677101135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"corporateeff_yearadopted",0,0,0,0,0
"NC",1990,-0.488436698913574,0,0,0.332790732383728,-0.796550571918488,0,-0.188945934176445,-0.385372072458267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"corporateeff_yearadopted",0,0,0,0,0
"ND",1990,-0.488436698913574,1,3,-0.800412118434906,0.46016925573349,0,-0.453790962696075,-1.13269317150116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"corporateeff_yearadopted",0,0,0,0,0
"OH",1990,-0.488436698913574,1,8,1.12259423732758,0.185181483626366,0,0.0900758728384972,0.977872967720032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"corporateeff_yearadopted",0,0,0,0,0
"OK",1990,-0.488436698913574,1,11.5,-0.328212529420853,-0.540699303150177,0,-0.444554835557938,-0.0650916770100594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"corporateeff_yearadopted",0,0,0,0,0
"OR",1990,-0.488436698913574,1,7,-0.382453203201294,1.00150418281555,1,-0.0396615751087666,-0.352522850036621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"corporateeff_yearadopted",0,0,0,0,0
"PA",1990,-0.488436698913574,0,0,1.31799554824829,0.431070774793625,0,0.288119316101074,0.715078711509705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"corporateeff_yearadopted",0,0,0,0,0
"RI",1990,-0.488436698913574,0,0,-0.731154382228851,1.28728628158569,0,0.416138350963593,-0.681015610694885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"corporateeff_yearadopted",0,0,0,0,0
"SC",1990,-0.488436698913574,0,0,-0.261959701776505,-0.524072349071503,0,-0.479352027177811,-0.500344514846802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"corporateeff_yearadopted",0,0,0,0,0
"SD",1990,-0.488436698913574,1,7.5,-0.789239406585693,-0.0774727985262871,1,-0.37238284945488,-1.07520699501038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"corporateeff_yearadopted",0,0,0,0,0
"TN",1990,-0.488436698913574,0,0,4.60525770904496e-05,-0.152785301208496,1,-0.324268400669098,-0.648166358470917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"corporateeff_yearadopted",0,0,0,0,0
"TX",1990,-0.488436698913574,0,0,2.2870614528656,-0.72970175743103,0,-0.189805150032043,0.15664105117321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"corporateeff_yearadopted",0,0,0,0,0
"UT",1990,-0.488436698913574,1,10,-0.594781100749969,-0.465488612651825,1,-0.726798593997955,-1.05878233909607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"corporateeff_yearadopted",0,0,0,0,0
"VT",1990,-0.488436698913574,0,0,-0.814117908477783,1.03394031524658,1,-0.0388023667037487,-0.648166358470917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"corporateeff_yearadopted",0,0,0,0,0
"VA",1990,-0.488436698913574,0,0,0.248711183667183,-0.632083654403687,1,0.555971443653107,-0.377159714698792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"corporateeff_yearadopted",0,0,0,0,0
"WA",1990,-0.488436698913574,1,8,0.00165399897377938,0.458085805177689,0,0.410768538713455,0.0170315690338612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"corporateeff_yearadopted",0,0,0,0,0
"WV",1990,-0.488436698913574,0,0,-0.583249449729919,0.601331532001495,1,-0.790163934230804,-0.65637868642807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"corporateeff_yearadopted",0,0,0,0,0
"WI",1990,-0.488436698913574,0,0,0.00193963467609137,0.155123338103294,0,0.0277846213430166,2.16044688224792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"corporateeff_yearadopted",0,0,0,0,0
"WY",1990,-0.488436698913574,1,15,-0.835010886192322,-0.938966810703278,0,-0.0559862330555916,-1.14090549945831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"corporateeff_yearadopted",0,0,0,0,0
"AZ",1991,1.72971868515015,1,12.5,-0.207912519574165,-0.740923047065735,0,-0.29776856303215,-0.0897285640239716,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"corporateeff_yearadopted",0,0,0,1,0
"AR",1991,0.978511989116669,1,9,-0.472192645072937,-0.454542368650436,1,-0.768760859966278,-0.754926443099976,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"corporateeff_yearadopted",0,0,0,1,0
