fips,policy_num,state,abbrev,stateno1,year_adopted,state_pol_id,year,adopt_policy,fem_dem,religadhrate,norrander_legality,initdif,uni_dem_leg,time,time2,nbrspct,webster,state_policy,dem_gov,rescaledmedincome,rescaledpopsize,policy_name
2,19,Alaska,AK,2,1988.0,65,1976,0.0,0.108,0.33025667,2.37,2,1,3,9,0.0,0,56,0,2.1335,0.036086917,Informed Consent / Counseling
4,19,Arizona,AZ,3,2009.0,108,1976,0.0,0.189,0.4276073,2.28,4,0,3,9,0.2,0,93,1,1.3973,0.23397927,Informed Consent / Counseling
5,19,Arkansas,AR,4,2001.0,151,1976,0.0,0.022,0.50703776,2.93,5,1,3,9,0.0,0,130,1,1.0157,0.2140318,Informed Consent / Counseling
6,19,California,CA,5,1991.0,194,1976,0.0,0.038,0.34097946,2.24,6,1,3,9,0.0,0,167,1,1.5561,2.2182653,Informed Consent / Counseling
9,19,Connecticut,CT,7,1992.0,280,1976,0.0,0.168,0.6065057,2.36,0,1,3,9,0.0,0,241,1,1.7317,0.30770868,Informed Consent / Counseling
10,19,Delaware,DE,8,1979.0,323,1976,0.0,0.145,0.41467747,2.39,0,1,3,9,0.0,0,278,1,1.5285,0.05768416,Informed Consent / Counseling
12,19,Florida,FL,9,1991.0,366,1976,0.0,0.097,0.3960045,2.57,3,1,3,9,0.0,0,315,1,1.3833,0.8559177,Informed Consent / Counseling
13,19,Georgia,GA,10,2005.0,409,1976,0.0,0.044,0.4668665,2.83,0,1,3,9,0.0,0,352,1,1.2423,0.511423,Informed Consent / Counseling
17,19,Illinois,IL,13,1992.0,538,1976,0.0,0.099,0.5515226,2.54,3,1,3,9,0.0,0,463,1,1.2944,1.129699,Informed Consent / Counseling
18,19,Indiana,IN,14,1988.0,581,1976,0.0,0.057,0.4471065,2.73,0,0,3,9,0.0,0,500,0,1.6437,0.53720677,Informed Consent / Counseling
20,19,Kansas,KS,16,1990.0,667,1976,0.0,0.061,0.53159684,2.83,0,0,3,9,0.0,0,574,0,1.4123,0.23174284,Informed Consent / Counseling
21,19,Kentucky,KY,17,1991.0,710,1976,0.0,0.047,0.54425013,3.27,0,1,3,9,0.125,0,611,1,1.3727,0.34843245,Informed Consent / Counseling
22,19,Louisiana,LA,18,1991.0,753,1976,0.0,0.014,0.5835587,3.02,0,1,3,9,0.0,0,648,1,1.1737,0.3979072,Informed Consent / Counseling
23,19,Maine,ME,19,1990.0,796,1976,0.0,0.137,0.42546347,2.4,3,0,3,9,0.0,0,685,0,1.262,0.107246526,Informed Consent / Counseling
24,19,Maryland,MD,20,1989.0,839,1976,0.0,0.106,0.41235435,2.59,0,1,3,9,0.2,0,722,1,1.1866,0.40985596,Informed Consent / Counseling
25,19,Massachusetts,MA,21,1991.0,882,1976,0.0,0.09,0.6405616,2.39,4,1,3,9,0.0,0,759,1,1.7227,0.5717868,Informed Consent / Counseling
26,19,Michigan,MI,22,1993.0,925,1976,0.0,0.057,0.43951657,2.7,5,1,3,9,0.0,0,796,0,1.5171,0.9105433,Informed Consent / Counseling
27,19,Minnesota,MN,23,1993.0,968,1976,0.0,0.05,0.65577936,2.71,0,1,3,9,0.0,0,833,1,1.6455,0.39682275,Informed Consent / Counseling
28,19,Mississippi,MS,24,1992.0,1011,1976,0.0,0.023,0.53455853,3.15,2,1,3,9,0.0,0,870,1,1.5059,0.23987648,Informed Consent / Counseling
29,19,Missouri,MO,25,1991.0,1054,1976,0.0,0.071,0.52603984,2.78,4,1,3,9,0.0,0,907,0,1.0034,0.48211595,Informed Consent / Counseling
30,19,Montana,MT,26,1992.0,1097,1976,0.0,0.093,0.45212802,2.51,4,1,3,9,0.25,0,944,1,1.3208,0.07499636,Informed Consent / Counseling
31,19,Nebraska,NE,27,1989.0,1140,1976,0.0,0.031,0.6208926,2.72,3,0,3,9,0.0,0,981,1,1.3025,0.10729164,Informed Consent / Counseling
32,19,Nevada,NV,28,1981.0,1183,1976,0.0,0.111,0.32627884,2.24,3,1,3,9,0.4,0,1018,1,1.3375,0.11374953,Informed Consent / Counseling
37,19,North_Carolina,NC,33,2011.0,1398,1976,0.0,0.112,0.5267195,2.69,0,1,3,9,0.25,0,1203,0,1.4433,0.55572236,Informed Consent / Counseling
38,19,North_Dakota,ND,34,1991.0,1441,1976,0.0,0.114,0.75008094,2.95,6,0,3,9,0.0,0,1240,1,1.2244,0.063950434,Informed Consent / Counseling
39,19,Ohio,OH,35,1991.0,1484,1976,0.0,0.061,0.48648682,2.78,5,1,3,9,0.0,0,1277,0,1.2778,1.0739007,Informed Consent / Counseling
40,19,Oklahoma,OK,36,2005.0,1527,1976,0.0,0.044,0.5683109,2.68,4,1,3,9,0.0,0,1314,1,1.5212,0.28393012,Informed Consent / Counseling
42,19,Pennsylvania,PA,38,1991.0,1613,1976,0.0,0.04,0.60253966,2.85,0,1,3,9,0.0,0,1388,1,1.4235,1.1837764,Informed Consent / Counseling
44,19,Rhode_Island,RI,39,1982.0,1656,1976,0.0,0.067,0.7544553,2.35,0,1,3,9,0.0,0,1425,1,1.438,0.09486892,Informed Consent / Counseling
45,19,South_Carolina,SC,40,1993.0,1699,1976,0.0,0.05,0.5180239,2.8,0,1,3,9,0.0,0,1462,0,1.3853,0.29076064,Informed Consent / Counseling
46,19,South_Dakota,SD,41,1980.0,1742,1976,0.0,0.09,0.6782881,2.89,5,0,3,9,0.0,0,1499,1,1.2348,0.06805028,Informed Consent / Counseling
47,19,Tennessee,TN,42,1991.0,1785,1976,0.0,0.03,0.52607715,2.85,0,1,3,9,0.125,0,1536,1,1.1144,0.43242654,Informed Consent / Counseling
48,19,Texas,TX,43,2003.0,1828,1976,0.0,0.052,0.55301213,2.68,0,1,3,9,0.0,0,1573,1,1.1889,1.3015492,Informed Consent / Counseling
50,19,Vermont,VT,45,2013.0,1914,1976,0.0,0.136,0.49545577,2.3,0,0,3,9,0.0,0,1647,1,1.4914,0.04850928,Informed Consent / Counseling
54,19,West_Virginia,WV,48,2004.0,2043,1976,0.0,0.078,0.40016267,3.14,0,1,3,9,0.2,0,1758,0,1.5594,0.18676947,Informed Consent / Counseling
55,19,Wisconsin,WI,49,1985.0,2086,1976,0.0,0.083,0.6565371,2.83,0,1,3,9,0.0,0,1795,1,1.2141,0.4590773,Informed Consent / Counseling
1,19,Alabama,AL,1,1990.0,22,1977,0.0,0.021,0.54516906,2.8,0,1,4,16,0.0,0,19,1,1.2219,0.37569496,Informed Consent / Counseling
2,19,Alaska,AK,2,1988.0,65,1977,0.0,0.067,0.32357138,2.37,2,1,4,16,0.0,0,56,0,2.2695,0.03706519,Informed Consent / Counseling
4,19,Arizona,AZ,3,2009.0,108,1977,0.0,0.178,0.41985068,2.28,4,0,4,16,0.2,0,93,1,1.4798,0.24343444,Informed Consent / Counseling
5,19,Arkansas,AR,4,2001.0,151,1977,0.0,0.022,0.51524854,2.93,5,1,4,16,0.0,0,130,1,1.0842,0.21764885,Informed Consent / Counseling
6,19,California,CA,5,1991.0,194,1977,0.0,0.05,0.34190515,2.24,6,1,4,16,0.0,0,167,1,1.6455,2.255424,Informed Consent / Counseling
9,19,Connecticut,CT,7,1992.0,280,1977,0.0,0.198,0.60878927,2.36,0,1,4,16,0.0,0,241,1,1.8237,0.3084565,Informed Consent / Counseling
10,19,Delaware,DE,8,1979.0,323,1977,0.0,0.129,0.4117639,2.39,0,1,4,16,0.0,0,278,0,1.6139,0.058163118,Informed Consent / Counseling
12,19,Florida,FL,9,1991.0,366,1977,0.0,0.113,0.3932928,2.57,3,1,4,16,0.0,0,315,1,1.4625,0.8854133,Informed Consent / Counseling
13,19,Georgia,GA,10,2005.0,409,1977,0.0,0.047,0.4677608,2.83,0,1,4,16,0.0,0,352,1,1.3174,0.52016723,Informed Consent / Counseling
17,19,Illinois,IL,13,1992.0,538,1977,0.0,0.119,0.5514214,2.54,3,1,4,16,0.0,0,463,0,1.3724,1.1327493,Informed Consent / Counseling
18,19,Indiana,IN,14,1988.0,581,1977,0.0,0.053,0.44728583,2.73,0,0,4,16,0.0,0,500,0,1.7398,0.54018,Informed Consent / Counseling
20,19,Kansas,KS,16,1990.0,667,1977,0.0,0.067,0.5322995,2.83,0,0,4,16,0.0,0,574,0,1.5015,0.23288213,Informed Consent / Counseling
21,19,Kentucky,KY,17,1991.0,710,1977,0.0,0.058,0.54359806,3.27,0,1,4,16,0.125,0,611,1,1.4605,0.35284933,Informed Consent / Counseling
22,19,Louisiana,LA,18,1991.0,753,1977,0.0,0.014,0.58110195,3.02,0,1,4,16,0.0,0,648,1,1.2479,0.4035054,Informed Consent / Counseling
23,19,Maine,ME,19,1990.0,796,1977,0.0,0.145,0.4216475,2.4,3,0,4,16,0.0,0,685,0,1.3489,0.108559884,Informed Consent / Counseling
24,19,Maryland,MD,20,1989.0,839,1977,0.0,0.112,0.4098087,2.59,0,1,4,16,0.2,0,722,1,1.2516,0.41279197,Informed Consent / Counseling
25,19,Massachusetts,MA,21,1991.0,882,1977,0.0,0.1,0.64205736,2.39,4,1,4,16,0.0,0,759,1,1.8245,0.5722651,Informed Consent / Counseling
26,19,Michigan,MI,22,1993.0,925,1977,0.0,0.054,0.4363337,2.7,5,1,4,16,0.0,0,796,0,1.5973,0.9143825,Informed Consent / Counseling
27,19,Minnesota,MN,23,1993.0,968,1977,0.0,0.06,0.6545664,2.71,0,1,4,16,0.0,0,833,1,1.7378,0.39954206,Informed Consent / Counseling
28,19,Mississippi,MS,24,1992.0,1011,1977,0.0,0.011,0.5385201,3.15,2,1,4,16,0.0,0,870,1,1.5959,0.24290735,Informed Consent / Counseling
29,19,Missouri,MO,25,1991.0,1054,1977,0.0,0.081,0.5284836,2.78,4,1,4,16,0.0,0,907,1,1.0721,0.48451194,Informed Consent / Counseling
30,19,Montana,MT,26,1992.0,1097,1977,0.0,0.093,0.44978163,2.51,4,0,4,16,0.25,0,944,1,1.3999,0.075922266,Informed Consent / Counseling
31,19,Nebraska,NE,27,1989.0,1140,1977,0.0,0.041,0.62369704,2.72,3,0,4,16,0.0,0,981,1,1.3823,0.10044373,Informed Consent / Counseling
32,19,Nevada,NV,28,1981.0,1183,1977,0.0,0.111,0.3177207,2.24,3,1,4,16,0.4,0,1018,1,1.4225,0.12456214,Informed Consent / Counseling
37,19,North_Carolina,NC,33,2011.0,1398,1977,0.0,0.135,0.5299393,2.69,0,1,4,16,0.25,0,1203,1,1.5171,0.5636417,Informed Consent / Counseling
38,19,North_Dakota,ND,34,1991.0,1441,1977,0.0,0.124,0.7473935,2.95,6,0,4,16,0.0,0,1240,1,1.299,0.06431283,Informed Consent / Counseling
39,19,Ohio,OH,35,1991.0,1484,1977,0.0,0.061,0.48864752,2.78,5,1,4,16,0.0,0,1277,0,1.3616,1.0753505,Informed Consent / Counseling
40,19,Oklahoma,OK,36,2005.0,1527,1977,0.0,0.047,0.57118386,2.68,4,1,4,16,0.0,0,1314,1,1.6059,0.2885976,Informed Consent / Counseling
42,19,Pennsylvania,PA,38,1991.0,1613,1977,0.0,0.043,0.6042964,2.85,0,1,4,16,0.0,0,1388,1,1.5083,1.1845073,Informed Consent / Counseling
44,19,Rhode_Island,RI,39,1982.0,1656,1977,0.0,0.073,0.75471497,2.35,0,1,4,16,0.0,0,1425,1,1.5214,0.09485169,Informed Consent / Counseling
45,19,South_Carolina,SC,40,1993.0,1699,1977,0.0,0.059,0.5170672,2.8,0,1,4,16,0.0,0,1462,0,1.4601,0.29604548,Informed Consent / Counseling
46,19,South_Dakota,SD,41,1980.0,1742,1977,0.0,0.076,0.6760215,2.89,5,0,4,16,0.0,0,1499,1,1.3136,0.068287715,Informed Consent / Counseling
47,19,Tennessee,TN,42,1991.0,1785,1977,0.0,0.023,0.5302757,2.85,0,1,4,16,0.125,0,1536,1,1.1815,0.4390949,Informed Consent / Counseling
48,19,Texas,TX,43,2003.0,1828,1977,0.0,0.061,0.5514845,2.68,0,1,4,16,0.0,0,1573,1,1.264,1.3318619,Informed Consent / Counseling
50,19,Vermont,VT,45,2013.0,1914,1977,0.0,0.15,0.491216,2.3,0,0,4,16,0.0,0,1647,0,1.5833,0.04918196,Informed Consent / Counseling
54,19,West_Virginia,WV,48,2004.0,2043,1977,0.0,0.09,0.3993791,3.14,0,1,4,16,0.2,0,1758,1,1.6519,0.18882711,Informed Consent / Counseling
55,19,Wisconsin,WI,49,1985.0,2086,1977,0.0,0.091,0.6538117,2.83,0,1,4,16,0.0,0,1795,1,1.2949,0.461958,Informed Consent / Counseling
1,19,Alabama,AL,1,1990.0,22,1978,0.0,0.025,0.5547861,2.8,0,1,5,25,0.0,0,19,1,1.2944,0.3801633,Informed Consent / Counseling
2,19,Alaska,AK,2,1988.0,65,1978,0.0,0.092,0.3168861,2.37,2,1,5,25,0.0,0,56,0,2.4054,0.038043458,Informed Consent / Counseling
4,19,Arizona,AZ,3,2009.0,108,1978,0.0,0.183,0.41209406,2.28,4,0,5,25,0.2,0,93,1,1.5623,0.25288966,Informed Consent / Counseling
5,19,Arkansas,AR,4,2001.0,151,1978,0.0,0.026,0.5234593,2.93,5,1,5,25,0.0,0,130,1,1.1528,0.2212659,Informed Consent / Counseling
6,19,California,CA,5,1991.0,194,1978,0.0,0.071,0.34283087,2.24,6,1,5,25,0.0,0,167,1,1.7349,2.2925825,Informed Consent / Counseling
9,19,Connecticut,CT,7,1992.0,280,1978,0.0,0.198,0.61107284,2.36,0,1,5,25,0.0,0,241,1,1.9157,0.30920434,Informed Consent / Counseling
10,19,Delaware,DE,8,1979.0,323,1978,0.0,0.121,0.40885034,2.39,0,1,5,25,0.0,0,278,0,1.6992,0.058642082,Informed Consent / Counseling
12,19,Florida,FL,9,1991.0,366,1978,0.0,0.113,0.39058116,2.57,3,1,5,25,0.0,0,315,1,1.5418,0.9149089,Informed Consent / Counseling
13,19,Georgia,GA,10,2005.0,409,1978,0.0,0.055,0.46865514,2.83,0,1,5,25,0.0,0,352,1,1.3924,0.5289115,Informed Consent / Counseling
17,19,Illinois,IL,13,1992.0,538,1978,0.0,0.133,0.55132014,2.54,3,1,5,25,0.0,0,463,0,1.4505,1.1357995,Informed Consent / Counseling
18,19,Indiana,IN,14,1988.0,581,1978,0.0,0.063,0.44746515,2.73,0,0,5,25,0.0,0,500,0,1.836,0.5431534,Informed Consent / Counseling
20,19,Kansas,KS,16,1990.0,667,1978,0.0,0.076,0.5330022,2.83,0,0,5,25,0.0,0,574,0,1.5907,0.23402143,Informed Consent / Counseling
21,19,Kentucky,KY,17,1991.0,710,1978,0.0,0.062,0.542946,3.27,0,1,5,25,0.125,0,611,1,1.5484,0.35726622,Informed Consent / Counseling
22,19,Louisiana,LA,18,1991.0,753,1978,0.0,0.014,0.5786453,3.02,0,1,5,25,0.0,0,648,1,1.3222,0.4091036,Informed Consent / Counseling
23,19,Maine,ME,19,1990.0,796,1978,0.0,0.164,0.41783148,2.4,3,0,5,25,0.0,0,685,0,1.4358,0.109873265,Informed Consent / Counseling
24,19,Maryland,MD,20,1989.0,839,1978,0.0,0.13,0.40726304,2.59,0,1,5,25,0.2,0,722,1,1.3166,0.41572797,Informed Consent / Counseling
25,19,Massachusetts,MA,21,1991.0,882,1978,0.0,0.088,0.64355314,2.39,4,1,5,25,0.0,0,759,1,1.9263,0.5727434,Informed Consent / Counseling
26,19,Michigan,MI,22,1993.0,925,1978,0.0,0.068,0.4331508,2.7,5,1,5,25,0.0,0,796,0,1.6774,0.9182217,Informed Consent / Counseling
27,19,Minnesota,MN,23,1993.0,968,1978,0.0,0.075,0.65335345,2.71,0,1,5,25,0.0,0,833,1,1.83,0.40226138,Informed Consent / Counseling
28,19,Mississippi,MS,24,1992.0,1011,1978,0.0,0.011,0.5424816,3.15,2,1,5,25,0.0,0,870,1,1.686,0.24593826,Informed Consent / Counseling
29,19,Missouri,MO,25,1991.0,1054,1978,0.0,0.084,0.5309275,2.78,4,1,5,25,0.0,0,907,1,1.1409,0.486908,Informed Consent / Counseling
30,19,Montana,MT,26,1992.0,1097,1978,0.0,0.093,0.4474352,2.51,4,0,5,25,0.25,0,944,1,1.479,0.07684818,Informed Consent / Counseling
31,19,Nebraska,NE,27,1989.0,1140,1978,0.0,0.051,0.62650156,2.72,3,0,5,25,0.0,0,981,1,1.4622,0.09359582,Informed Consent / Counseling
32,19,Nevada,NV,28,1981.0,1183,1978,0.0,0.095,0.30916256,2.24,3,1,5,25,0.4,0,1018,1,1.5075,0.13537477,Informed Consent / Counseling
37,19,North_Carolina,NC,33,2011.0,1398,1978,0.0,0.132,0.5331591,2.69,0,1,5,25,0.25,0,1203,1,1.5909,0.5715612,Informed Consent / Counseling
38,19,North_Dakota,ND,34,1991.0,1441,1978,0.0,0.127,0.74470603,2.95,6,0,5,25,0.0,0,1240,1,1.3735,0.06467522,Informed Consent / Counseling
39,19,Ohio,OH,35,1991.0,1484,1978,0.0,0.064,0.49080825,2.78,5,1,5,25,0.0,0,1277,0,1.4455,1.0768003,Informed Consent / Counseling
40,19,Oklahoma,OK,36,2005.0,1527,1978,0.0,0.044,0.57405674,2.68,4,1,5,25,0.0,0,1314,1,1.6907,0.29326504,Informed Consent / Counseling
42,19,Pennsylvania,PA,38,1991.0,1613,1978,0.0,0.043,0.6060531,2.85,0,1,5,25,0.0,0,1388,1,1.5932,1.1852382,Informed Consent / Counseling
44,19,Rhode_Island,RI,39,1982.0,1656,1978,0.0,0.08,0.7549746,2.35,0,1,5,25,0.0,0,1425,1,1.6047,0.09483446,Informed Consent / Counseling
45,19,South_Carolina,SC,40,1993.0,1699,1978,0.0,0.056,0.51611054,2.8,0,1,5,25,0.0,0,1462,0,1.5349,0.30133033,Informed Consent / Counseling
46,19,South_Dakota,SD,41,1980.0,1742,1978,0.0,0.081,0.67375493,2.89,5,0,5,25,0.0,0,1499,1,1.3923,0.068525136,Informed Consent / Counseling
47,19,Tennessee,TN,42,1991.0,1785,1978,0.0,0.027,0.5344742,2.85,0,1,5,25,0.125,0,1536,1,1.2485,0.4457633,Informed Consent / Counseling
48,19,Texas,TX,43,2003.0,1828,1978,0.0,0.064,0.54995686,2.68,0,1,5,25,0.0,0,1573,1,1.3391,1.3621746,Informed Consent / Counseling
50,19,Vermont,VT,45,2013.0,1914,1978,0.0,0.169,0.48697624,2.3,0,0,5,25,0.0,0,1647,0,1.6752,0.04985464,Informed Consent / Counseling
54,19,West_Virginia,WV,48,2004.0,2043,1978,0.0,0.078,0.39859554,3.14,0,1,5,25,0.2,0,1758,1,1.7443,0.19088474,Informed Consent / Counseling
55,19,Wisconsin,WI,49,1985.0,2086,1978,0.0,0.095,0.6510862,2.83,0,1,5,25,0.0,0,1795,1,1.3756,0.46483865,Informed Consent / Counseling
1,19,Alabama,AL,1,1990.0,22,1979,0.0,0.029,0.5644031,2.8,0,1,6,36,0.0,0,19,1,1.3669,0.38463166,Informed Consent / Counseling
2,19,Alaska,AK,2,1988.0,65,1979,0.0,0.117,0.3102008,2.37,2,0,6,36,0.0,0,56,0,2.5414,0.03902173,Informed Consent / Counseling
4,19,Arizona,AZ,3,2009.0,108,1979,0.0,0.189,0.4043374,2.28,4,0,6,36,0.2,0,93,1,1.6448,0.26234484,Informed Consent / Counseling
5,19,Arkansas,AR,4,2001.0,151,1979,0.0,0.03,0.53167003,2.93,5,1,6,36,0.0,0,130,1,1.2214,0.22488295,Informed Consent / Counseling
6,19,California,CA,5,1991.0,194,1979,0.0,0.092,0.34375656,2.24,6,1,6,36,0.0,0,167,1,1.8243,2.3297415,Informed Consent / Counseling
9,19,Connecticut,CT,7,1992.0,280,1979,0.0,0.198,0.6133564,2.36,0,1,6,36,0.0,0,241,1,2.0077,0.30995217,Informed Consent / Counseling
10,19,Delaware,DE,8,1979.0,323,1979,1.0,0.113,0.40593675,2.39,0,1,6,36,0.0,0,278,0,1.7846,0.05912104,Informed Consent / Counseling
12,19,Florida,FL,9,1991.0,366,1979,0.0,0.113,0.3878695,2.57,3,1,6,36,0.0,0,315,1,1.6211,0.9444044,Informed Consent / Counseling
13,19,Georgia,GA,10,2005.0,409,1979,0.0,0.064,0.46954948,2.83,0,1,6,36,0.0,0,352,1,1.4675,0.5376558,Informed Consent / Counseling
17,19,Illinois,IL,13,1992.0,538,1979,0.0,0.147,0.55121887,2.54,3,1,6,36,0.0,0,463,0,1.5285,1.1388499,Informed Consent / Counseling
18,19,Indiana,IN,14,1988.0,581,1979,0.0,0.073,0.44764447,2.73,0,0,6,36,0.0,0,500,0,1.9321,0.5461267,Informed Consent / Counseling
20,19,Kansas,KS,16,1990.0,667,1979,0.0,0.085,0.53370494,2.83,0,0,6,36,0.0,0,574,1,1.6799,0.2351607,Informed Consent / Counseling
21,19,Kentucky,KY,17,1991.0,710,1979,0.0,0.065,0.5422939,3.27,0,1,6,36,0.125,0,611,1,1.6362,0.3616831,Informed Consent / Counseling
22,19,Louisiana,LA,18,1991.0,753,1979,0.0,0.014,0.57618856,3.02,0,1,6,36,0.0,0,648,1,1.3965,0.4147018,Informed Consent / Counseling
23,19,Maine,ME,19,1990.0,796,1979,0.0,0.183,0.4140155,2.4,3,0,6,36,0.0,0,685,1,1.5227,0.11118662,Informed Consent / Counseling
24,19,Maryland,MD,20,1989.0,839,1979,0.0,0.149,0.40471736,2.59,0,1,6,36,0.4,0,722,1,1.3816,0.418664,Informed Consent / Counseling
25,19,Massachusetts,MA,21,1991.0,882,1979,0.0,0.075,0.6450489,2.39,4,1,6,36,0.0,0,759,1,2.0281,0.5732217,Informed Consent / Counseling
26,19,Michigan,MI,22,1993.0,925,1979,0.0,0.081,0.4299679,2.7,5,1,6,36,0.0,0,796,0,1.7575,0.9220608,Informed Consent / Counseling
27,19,Minnesota,MN,23,1993.0,968,1979,0.0,0.09,0.65214044,2.71,0,0,6,36,0.0,0,833,0,1.9223,0.4049807,Informed Consent / Counseling
28,19,Mississippi,MS,24,1992.0,1011,1979,0.0,0.011,0.54644316,3.15,2,1,6,36,0.0,0,870,1,1.7761,0.24896912,Informed Consent / Counseling
29,19,Missouri,MO,25,1991.0,1054,1979,0.0,0.086,0.5333713,2.78,4,1,6,36,0.0,0,907,1,1.2096,0.489304,Informed Consent / Counseling
30,19,Montana,MT,26,1992.0,1097,1979,0.0,0.093,0.4450888,2.51,4,0,6,36,0.25,0,944,1,1.5581,0.077774085,Informed Consent / Counseling
31,19,Nebraska,NE,27,1989.0,1140,1979,0.0,0.061,0.6293061,2.72,3,0,6,36,0.0,0,981,0,1.542,0.086747915,Informed Consent / Counseling
32,19,Nevada,NV,28,1981.0,1183,1979,0.0,0.079,0.3006044,2.24,3,1,6,36,0.4,0,1018,0,1.5925,0.14618738,Informed Consent / Counseling
37,19,North_Carolina,NC,33,2011.0,1398,1979,0.0,0.129,0.53637886,2.69,0,1,6,36,0.25,0,1203,1,1.6647,0.5794806,Informed Consent / Counseling
38,19,North_Dakota,ND,34,1991.0,1441,1979,0.0,0.131,0.7420186,2.95,6,0,6,36,0.0,0,1240,1,1.4481,0.065037616,Informed Consent / Counseling
39,19,Ohio,OH,35,1991.0,1484,1979,0.0,0.068,0.49296895,2.78,5,1,6,36,0.0,0,1277,0,1.5293,1.0782502,Informed Consent / Counseling
40,19,Oklahoma,OK,36,2005.0,1527,1979,0.0,0.04,0.5769297,2.68,4,1,6,36,0.0,0,1314,1,1.7754,0.29793254,Informed Consent / Counseling
42,19,Pennsylvania,PA,38,1991.0,1613,1979,0.0,0.043,0.60780984,2.85,0,0,6,36,0.16666667,0,1388,0,1.678,1.1859691,Informed Consent / Counseling
44,19,Rhode_Island,RI,39,1982.0,1656,1979,0.0,0.087,0.7552342,2.35,0,1,6,36,0.0,0,1425,1,1.688,0.09481723,Informed Consent / Counseling
45,19,South_Carolina,SC,40,1993.0,1699,1979,0.0,0.053,0.5151538,2.8,0,1,6,36,0.0,0,1462,1,1.6097,0.30661514,Informed Consent / Counseling
46,19,South_Dakota,SD,41,1980.0,1742,1979,0.0,0.086,0.67148834,2.89,5,0,6,36,0.0,0,1499,0,1.4711,0.06876257,Informed Consent / Counseling
47,19,Tennessee,TN,42,1991.0,1785,1979,0.0,0.03,0.53867275,2.85,0,1,6,36,0.125,0,1536,0,1.3156,0.45243165,Informed Consent / Counseling
48,19,Texas,TX,43,2003.0,1828,1979,0.0,0.066,0.5484292,2.68,0,1,6,36,0.0,0,1573,0,1.4142,1.3924873,Informed Consent / Counseling
50,19,Vermont,VT,45,2013.0,1914,1979,0.0,0.189,0.48273647,2.3,0,0,6,36,0.0,0,1647,0,1.7671,0.05052732,Informed Consent / Counseling
54,19,West_Virginia,WV,48,2004.0,2043,1979,0.0,0.067,0.39781195,3.14,0,1,6,36,0.2,0,1758,1,1.8367,0.19294238,Informed Consent / Counseling
55,19,Wisconsin,WI,49,1985.0,2086,1979,0.0,0.098,0.6483607,2.83,0,1,6,36,0.0,0,1795,0,1.4564,0.46771935,Informed Consent / Counseling
1,19,Alabama,AL,1,1990.0,22,1980,0.0,0.026,0.5740201,2.8,0,1,7,49,0.0,0,19,1,1.4397,0.3891,Informed Consent / Counseling
2,19,Alaska,AK,2,1988.0,65,1980,0.0,0.09,0.30351552,2.37,2,0,7,49,0.0,0,56,0,2.6802,0.04,Informed Consent / Counseling
4,19,Arizona,AZ,3,2009.0,108,1980,0.0,0.136,0.3965808,2.28,4,0,7,49,0.2,0,93,1,1.7443,0.2718,Informed Consent / Counseling
5,19,Arkansas,AR,4,2001.0,151,1980,0.0,0.027,0.5398808,2.93,5,1,7,49,0.0,0,130,1,1.2906,0.2285,Informed Consent / Counseling
6,19,California,CA,5,1991.0,194,1980,0.0,0.071,0.34468228,2.24,6,1,7,49,0.0,0,167,1,1.9652,2.3669,Informed Consent / Counseling
9,19,Connecticut,CT,7,1992.0,280,1980,0.0,0.164,0.61564,2.36,0,1,7,49,0.0,0,241,1,2.2052,0.3107,Informed Consent / Counseling
12,19,Florida,FL,9,1991.0,366,1980,0.0,0.088,0.38515782,2.57,3,1,7,49,0.0,0,315,1,1.6926,0.9739,Informed Consent / Counseling
13,19,Georgia,GA,10,2005.0,409,1980,0.0,0.057,0.47044381,2.83,0,1,7,49,0.0,0,352,1,1.5737,0.5464,Informed Consent / Counseling
17,19,Illinois,IL,13,1992.0,538,1980,0.0,0.096,0.5511176,2.54,3,1,7,49,0.0,0,463,0,1.6978,1.1419,Informed Consent / Counseling
18,19,Indiana,IN,14,1988.0,581,1980,0.0,0.054,0.4478238,2.73,0,0,7,49,0.0,0,500,0,2.0011,0.5491,Informed Consent / Counseling
20,19,Kansas,KS,16,1990.0,667,1980,0.0,0.073,0.5344076,2.83,0,0,7,49,0.0,0,574,1,1.8365,0.2363,Informed Consent / Counseling
21,19,Kentucky,KY,17,1991.0,710,1980,0.0,0.063,0.54164183,3.27,0,1,7,49,0.125,0,611,1,1.6626,0.3661,Informed Consent / Counseling
22,19,Louisiana,LA,18,1991.0,753,1980,0.0,0.012,0.5737319,3.02,0,1,7,49,0.0,0,648,0,1.4962,0.4203,Informed Consent / Counseling
23,19,Maine,ME,19,1990.0,796,1980,0.0,0.152,0.41019952,2.4,3,0,7,49,0.0,0,685,1,1.6311,0.1125,Informed Consent / Counseling
24,19,Maryland,MD,20,1989.0,839,1980,0.0,0.128,0.4021717,2.59,0,1,7,49,0.4,0,722,1,1.6994,0.4216,Informed Consent / Counseling
25,19,Massachusetts,MA,21,1991.0,882,1980,0.0,0.08,0.6465447,2.39,4,1,7,49,0.0,0,759,1,2.1617,0.5737,Informed Consent / Counseling
26,19,Michigan,MI,22,1993.0,925,1980,0.0,0.063,0.426785,2.7,5,1,7,49,0.0,0,796,0,1.8653,0.9259,Informed Consent / Counseling
